0.207337	0.207337	Ils
0.414673	0.414673	décidèrent
1.218103	1.218103	donc
1.494552	1.494552	d'aller
2.090645	2.090645	dans
2.272065	2.272065	la
2.557153	2.557153	forêt 
3.386499	3.386499	pour
3.628392	3.628392	voir
4.164012	4.164012	d'où
4.267680	4.267680	venait
4.760105	4.760105	cette
5.010637	5.010637	odeur
5.744954	5.744954	d'élicieuse
7.317257	7.317257	plutôt
7.896072	7.896072	que
8.017019	8.017019	de
8.112048	8.112048	rentrer
9.036424	9.036424	dans
9.226483	9.226483	la
9.520210	9.520210	longue
9.762103	9.762103	maison
