0.094113	0.094113	Je
0.219597	0.219597	vais
0.345081	0.345081	vous
0.533306	0.533306	raconter
1.474435	1.474435	une
1.646976	1.646976	histoire
2.415565	2.415565	qu'on
2.666532	2.666532	m'a
2.901815	2.901815	racontée
3.968427	3.968427	quand
4.093911	4.093911	j'étais
4.580161	4.580161	petit
5.458548	5.458548	soupire
5.913427	5.913427	Mooshum
8.109395	8.109395	Tous
8.250565	8.250565	les
8.407419	8.407419	#Enfants
9.097581	9.097581	Salish
9.866169	9.866169	du
10.132823	10.132823	littoral
11.073952	11.073952	connaissaient
11.732742	11.732742	cette
11.889597	11.889597	histoire
13.489516	13.489516	et
13.615000	13.615000	après
13.944395	13.944395	l'avoir
14.462016	14.462016	entendue
15.732540	15.732540	je
15.889395	15.889395	ne
16.093306	16.093306	suis
16.548185	16.548185	plus
16.799153	16.799153	jamais
17.489315	17.489315	sorti
17.850081	17.850081	de
17.991250	17.991250	mon
18.132419	18.132419	#Lit
18.446129	18.446129	la
18.587298	18.587298	nuit