speaker = narrator
0.146337	0.146337	Lily
0.710778	0.710778	Thomas
1.219473	1.219473	and
1.383231	1.383231	their
1.651515	1.651515	father
2.386682	2.386682	drive
2.742072	2.742072	down
3.027777	3.027777	the
3.181082	3.181082	dirt
3.414524	3.414524	road
3.794303	3.794303	leading
4.059102	4.059102	to
4.222860	4.222860	Mooshum
4.745491	4.745491	and
4.919702	4.919702	Kookum's