0.337070	0.337070	Thomas
0.770445	0.770445	s'accroupit
1.608304	1.608304	pour
1.772024	1.772024	regarder
2.388380	2.388380	les
2.590621	2.590621	lutins.
3.688506	3.688506	Il
3.967792	3.967792	essaie
4.362645	4.362645	de
4.478212	4.478212	les
4.680454	4.680454	toucher
5.855382	5.855382	mais
6.173191	6.173191	un
6.462108	6.462108	léger
7.126617	7.126617	battement
7.627406	7.627406	de
7.954845	7.954845	TAMBOUR
8.744551	8.744551	se
8.975685	8.975685	fait
9.226079	9.226079	entendre
9.861697	9.861697	au
10.006155	10.006155	loin
