0.549638	0.549638	Elle
0.867849	0.867849	court
1.099276	1.099276	si
1.494630	1.494630	vite
2.024982	2.024982	qu'elle
2.275694	2.275694	ne
2.497478	2.497478	remarque
3.056759	3.056759	pas
3.278542	3.278542	une
3.558183	3.558183	racine
4.262105	4.262105	au
4.464603	4.464603	milieu
4.676744	4.676744	du
4.898528	4.898528	chemin
6.441372	6.441372	Lily
7.058509	7.058509	trébuche
8.167428	8.167428	et
8.427783	8.427783	fait
8.639924	8.639924	un
9.131705	9.131705	beau
9.652415	9.652415	vol
10.009197	10.009197	plané
