0.269676	0.269676	Ne
0.614862	0.614862	t'en
0.927686	0.927686	fais
1.229723	1.229723	pas
1.574909	1.574909	Lily
2.362363	2.362363	dit
2.718336	2.718336	Kookum
3.581299	3.581299	en
3.764679	3.764679	posant
4.282457	4.282457	sa
4.519772	4.519772	main
4.908106	4.908106	sur
5.134634	5.134634	l'épaule
5.663199	5.663199	de
5.771070	5.771070	la
6.029959	6.029959	petite
6.504589	6.504589	fille
7.302830	7.302830	C'est
7.583294	7.583294	moi
8.219729	8.219729	qui
8.327600	8.327600	ai
8.510980	8.510980	mis
8.737508	8.737508	le
8.856165	8.856165	#Saumon
9.406304	9.406304	là
10.129037	10.129037	C'est
10.247694	10.247694	pour
10.463435	10.463435	votre
11.024361	11.024361	#déjeuner
11.941260	11.941260	cet
12.113853	12.113853	après-midi
