0.120507	0.120507	Del
0.406711	0.406711	bosque
1.212600	1.212600	sale
1.687096	1.687096	un
1.822666	1.822666	gigante
2.334820	2.334820	mucho
2.764125	2.764125	más
3.133178	3.133178	grande
4.134891	4.134891	Tomás
4.428626	4.428626	se
4.519006	4.519006	da
4.805210	4.805210	cuenta
5.196857	5.196857	que
5.355022	5.355022	se
5.603568	5.603568	encuentra
5.980151	5.980151	parado
6.522432	6.522432	entre
6.823699	6.823699	un
6.974333	6.974333	bebe
7.237942	7.237942	y
7.388575	7.388575	su
7.591930	7.591930	mamá
