0.152348	0.152348	Na
0.300464	0.300464	mi
0.448580	0.448580	tl'ik
0.960638	0.960638	tkwetsi
1.544638	1.544638	Thomas
2.280986	2.280986	iy
2.446029	2.446029	tkwelhi
2.864986	2.864986	Lily
3.808696	3.808696	na7
4.092232	4.092232	ta
4.257275	4.257275	lams
4.765101	4.765101	ti
4.930145	4.930145	Mooshum
5.459130	5.459130	iy
5.772290	5.772290	Kookum
6.830261	6.830261	na7
7.118029	7.118029	tkwi
7.456580	7.456580	spalhxen
8.455304	8.455304	chit
8.743072	8.743072	tl's
8.937739	8.937739	smenmanit