speaker = narrator
0.141665	But
0.254997	then
1.147485	they
1.289150	hear
1.614979	the
1.827476	faint
2.323303	clapping
3.286623	of
3.442454	Lily's
3.895782	necklace
4.391609	outside.
6.757411	They
7.040740	know
7.494067	it
7.734898	had
7.890729	to
8.060727	be
8.259057	the
8.584886	Sásq'ets
9.633206	coming
9.845703	to
10.114866	get
10.384029	the
10.554027	salmon
11.106520	that
11.404016	Thomas
11.800677	left
12.084007	for
12.763998	them.
