0.374237	0.374237	La
0.552444	0.552444	cheville
1.087068	1.087068	de
1.256366	1.256366	Lily
1.790989	1.790989	commence
2.272151	2.272151	à
2.414717	2.414717	aller
2.762222	2.762222	mieux
3.697814	3.697814	et
3.769097	3.769097	elle
3.884932	3.884932	est
4.063140	4.063140	surtout
4.686867	4.686867	contrariée
5.845219	5.845219	parce
6.050158	6.050158	qu'elle
6.201634	6.201634	ne
6.397663	6.397663	pourra
6.869914	6.869914	pas
7.065943	7.065943	goûter
7.458000	7.458000	crème
7.627297	7.627297	la
8.153011	8.153011	glacée
8.545068	8.545068	aux
8.750007	8.750007	shépherdies
