0.18597	This
0.402097	will
0.527752	help,
1.256552	but
1.382207	WATCH
1.553098	OUT
1.89488	FOR
1.9753	THE
2.111007	ASTEROIDS!
3.071013	///
3.071013	And
3.442953	THAT
3.749551	SATELLITE!
5.237309	///
5.237309	They
5.4082	expertly
5.925899	navigated
6.634595	through
6.870827	all
6.991456	the
7.212609	dangers
7.690099	like
7.996697	TRUE
8.142457	astronauts.
9.700582	Phew,
10.308753	they
10.67064	made
10.861636	it!
