speaker = narrator
0.000000	Anxious
0.545976	to
0.660919	start
1.020114	the
1.084769	day,
1.716952	Thomas
2.018676	wakes
2.298848	up
2.586204	early
2.873560	for
3.117813	a
3.211204	morning
3.369250	walk
4.382180	hoping
4.568961	to
4.655168	catch
4.942524	Mooshum
5.574707	on
5.768672	a
5.897983	stroll.
