0.263504	0.263504	Kookum
0.828154	0.828154	sait
1.166944	1.166944	que
1.342614	1.342614	les
1.505735	1.505735	lutins
1.970003	1.970003	vont
2.258602	2.258602	vraiment
3.024017	3.024017	aimer
3.325164	3.325164	les
3.663955	3.663955	perles
4.153318	4.153318	brillantes
5.094403	5.094403	qui
5.408097	5.408097	décorent
5.859818	5.859818	les
6.010391	6.010391	mocassins
7.679247	7.679247	Elle
7.967846	7.967846	promet
8.457210	8.457210	à
8.607784	8.607784	Lily
9.410842	9.410842	de
9.737085	9.737085	l'aider
10.289188	10.289188	à
10.540143	10.540143	faire
10.766004	10.766004	une
10.954220	10.954220	autre
11.230272	11.230272	paire
11.468680	11.468680	de
11.769827	11.769827	mocassins
12.648172	12.648172	pour
12.823841	12.823841	sa
13.112440	13.112440	poupée
