0.436683	0.436683	Lily
1.058117	1.058117	ouvre
1.561983	1.561983	un
1.645960	1.645960	tiroir
2.401758	2.401758	et
2.578111	2.578111	prend
3.048385	3.048385	deux
3.275125	3.275125	cuillères
4.702743	4.702743	Elle
4.870699	4.870699	les
5.198211	5.198211	met
5.601303	5.601303	dos
5.861634	5.861634	à
6.138760	6.138760	dos
6.818978	6.818978	puis
6.953342	6.953342	s'en
7.247264	7.247264	sert
7.549583	7.549583	pour
7.767924	7.767924	faire
8.095437	8.095437	des
8.414552	8.414552	CLIQUETIS
