0.415981	0.415981	«Lily
1.234078	1.234078	tu
1.386604	1.386604	sais
1.663925	1.663925	que
1.760987	1.760987	ce
1.858049	1.858049	n'est
2.315629	2.315629	pas
2.482021	2.482021	bien
2.717744	2.717744	de
2.870270	2.870270	mentir
3.868625	3.868625	Il
3.937955	3.937955	n'y
4.048884	4.048884	a
4.340070	4.340070	personne
5.712808	5.712808	dit
6.170388	6.170388	Thomas
6.669565	6.669565	en
6.933020	6.933020	colère
8.499882	8.499882	«Tu
8.638543	8.638543	ferais
8.791069	8.791069	mieux
8.985194	8.985194	de
9.151586	9.151586	nettoyer
9.678496	9.678496	tout
9.858754	9.858754	ça
10.662984	10.662984	avant
11.078966	11.078966	que
11.328554	11.328554	Kookum
11.730669	11.730669	ne
11.910928	11.910928	s'aperçoive
12.659694	12.659694	que
12.881551	12.881551	tu
12.992479	12.992479	as
13.255934	13.255934	gaspillé
14.129494	14.129494	toute
14.392949	14.392949	sa
14.614806	14.614806	farine!»
