0.245457	0.245457	Kalkalilh
0.969556	0.969556	se
1.239559	1.239559	transforma
2.160024	2.160024	en
2.393209	2.393209	une
2.503665	2.503665	nuée
2.970034	2.970034	de
3.129581	3.129581	moustiques
4.270957	4.270957	qui
4.504142	4.504142	attaquèrent
4.933692	4.933692	les
5.179150	5.179150	enfants
6.651894	6.651894	Les
6.786895	6.786895	enfants
7.572358	7.572358	sortirent
8.198275	8.198275	de
8.333276	8.333276	la
8.517369	8.517369	maison
9.020557	9.020557	en
9.180104	9.180104	courant
10.247843	10.247843	et
10.333753	10.333753	se
10.677394	10.677394	précipitèrent
11.708314	11.708314	dans
11.880135	11.880135	la
12.088773	12.088773	forêt
12.996965	12.996965	poursuivis
13.806975	13.806975	par
13.892885	13.892885	les
14.027886	14.027886	moustiques
