speaker = narrator
0.109879	And
0.394564	then
0.519426	oddly
0.899006	enough
1.857946	she's
2.307450	slowly
2.866831	put
3.191473	back
3.411230	to
3.501130	her
3.675937	feet
4.879607	Confused
5.963409	she
6.148205	looks
6.417906	around
6.782503	and
6.987277	sees
7.256979	a
7.421797	little
7.616582	#man
