0.612510	0.612510	Les
0.911643	0.911643	yeux
1.367464	1.367464	de
1.581130	1.581130	Lily
1.994219	1.994219	s'ouvrent
2.749173	2.749173	grands
3.347438	3.347438	comme
3.618082	3.618082	des
3.831749	3.831749	soucoupes
5.142235	5.142235	Elle
5.341657	5.341657	n'a
5.683523	5.683523	encore
6.452721	6.452721	jamais
7.022498	7.022498	mangé
7.335875	7.335875	de
7.578031	7.578031	crème
7.919897	7.919897	glacée
8.404207	8.404207	aux
8.632117	8.632117	shépherdies
10.441159	10.441159	mais
10.754536	10.754536	Thomas
11.267335	11.267335	lui
11.509490	11.509490	a
11.723156	11.723156	dit
12.250200	12.250200	que
12.435377	12.435377	c'était
12.962421	12.962421	un
13.218820	13.218820	des
13.560686	13.560686	meilleurs
14.201685	14.201685	desserts
14.742973	14.742973	au
14.899662	14.899662	monde
