0.271487	0.271487	Il
0.419570	0.419570	est
0.691057	0.691057	trop
1.036586	1.036586	tard
1.390341	1.390341	pour
1.579559	1.579559	s'y
1.818138	1.818138	mettre
3.117984	3.117984	Il
3.298975	3.298975	sait
3.685638	3.685638	qu'il
3.858402	3.858402	doit
4.286200	4.286200	ramener
4.779812	4.779812	Lily
5.248743	5.248743	à
5.372146	5.372146	la
5.594272	5.594272	maison
6.433413	6.433413	pour
6.622631	6.622631	que
6.877664	6.877664	Kookum
7.544040	7.544040	examine
8.119921	8.119921	sa
8.300912	8.300912	cheville
