0.375613	But
0.457564	the
0.600980	children
1.024398	didn't
1.290742	listen
1.509280	to
1.666354	him
2.520019	Not
2.847827	even
3.080024	when
3.360026	he
3.612711	told
3.906371	them
4.124910	that
4.637109	Kalkalilh
5.504432	was
5.729800	waiting
6.112242	to
6.323951	snatch
6.549318	them
6.706393	up
7.061518	if
7.177616	they
7.355178	didn't
7.635180	get
7.826401	to
8.024452	bed
