0.704044	0.704044	Thomas
1.156644	1.156644	se
1.438262	1.438262	précipite
2.162422	2.162422	vers
2.403809	2.403809	le
2.695484	2.695484	buisson
3.771666	3.771666	mais
3.902417	3.902417	il
4.063342	4.063342	ne
4.204151	4.204151	voit
4.546115	4.546115	rien
6.185533	6.185533	Thomas
6.577786	6.577786	n'apprécie
7.301946	7.301946	pas
7.402524	7.402524	la
7.694199	7.694199	farce
8.518937	8.518937	et
8.780439	8.780439	commence
9.353733	9.353733	à
9.434195	9.434195	en
9.575004	9.575004	avoir
10.359510	10.359510	assez
