0.000000	Na
0.000000	mi
0.000000	tl'ik
0.000000	tkwetsi
0.000000	Thomas
0.000000	iy
0.000000	tkwelhi
0.000000	Lily
0.000000	na7
0.000000	ta
0.000000	lams
0.000000	ti
0.000000	Mooshum
0.000000	iy
0.000000	Kookum
0.000000	na7
0.000000	tkwi
0.000000	spalhxen
0.000000	chit
0.000000	tl'a
0.000000	smenmanit
