0.626169	0.626169	Ils
0.788510	0.788510	regardent
1.542232	1.542232	Kookum
2.191593	2.191593	pétrir
3.061272	3.061272	doucement
3.803399	3.803399	la
4.116484	4.116484	pâte
5.334035	5.334035	Elle
5.705099	5.705099	prend
6.064566	6.064566	ensuite
6.806693	6.806693	un
7.189352	7.189352	petit
7.560415	7.560415	morceau
8.082223	8.082223	de
8.302542	8.302542	pâte
9.091051	9.091051	et
9.253392	9.253392	le
9.578072	9.578072	met
9.995518	9.995518	délicatement
11.108708	11.108708	dans
11.433389	11.433389	l'huile
11.862431	11.862431	bouillante
