0.447216	0.447216	Les
0.765574	0.765574	lutins
1.440188	1.440188	aiment
1.713065	1.713065	jouer
2.031423	2.031423	des
2.258821	2.258821	tours
3.251792	3.251792	mais
3.418551	3.418551	ne
3.539830	3.539830	font
3.896087	3.896087	jamais
4.396363	4.396363	de
4.570701	4.570701	mal
4.752620	4.752620	à
5.025497	5.025497	personne
5.988149	5.988149	sauf
6.397466	6.397466	si
6.579384	6.579384	vous
6.700663	6.700663	leur
7.140300	7.140300	manquez
7.602676	7.602676	de
7.799754	7.799754	respect
