speaker = narrator
0.224508	The
0.338963	little
0.537059	#man
0.902435	jumps
1.259007	at
1.426288	the
1.545145	sound
2.610459	She
2.782141	clicks
3.050671	them
3.292788	together
3.666968	again
4.494567	and
4.727879	places
5.027224	them
5.322166	on
5.397002	the
5.524664	counter
5.872431	in
6.008897	front
6.246612	of
6.374273	the
6.537152	little
6.730845	#man
