0.616404	0.616404	Thomas
1.232809	1.232809	et
1.430058	1.430058	Lily
2.095775	2.095775	promettent
2.638211	2.638211	de
2.872444	2.872444	remplir
3.377896	3.377896	leurs
3.821707	3.821707	seaux
5.547639	5.547639	Dès
5.794201	5.794201	que
6.053091	6.053091	Mooshum
6.731136	6.731136	et
7.014682	7.014682	Kookum
7.507805	7.507805	se
7.569446	7.569446	mettent
8.173522	8.173522	en
8.309131	8.309131	route
9.270722	9.270722	Thomas
9.689877	9.689877	veut
9.924111	9.924111	partir
10.626812	10.626812	lui
11.082951	11.082951	aussi
11.797980	11.797980	pour
12.044542	12.044542	aller
12.500681	12.500681	cueillir
12.907508	12.907508	des
13.141741	13.141741	baies
