0.000000	“I’m
0.000000	going
0.000000	to
0.000000	tell
0.000000	you
0.000000	a
0.000000	story
0.000000	that
0.000000	I
0.000000	heard
0.000000	as
0.000000	a
0.000000	boy,”
0.000000	sighs
0.000000	Mooshum.
0.000000	“All
0.000000	the
0.000000	Coast
0.000000	Salish
0.000000	children
0.000000	know
0.000000	this
0.000000	story
0.000000	–
0.000000	and
0.000000	after
0.000000	I
0.000000	heard
0.000000	it,
0.000000	I
0.000000	never
0.000000	snuck
0.000000	out
0.000000	of
0.000000	bed
0.000000	again.”
