0.194020	Mais
0.617337	Thomas
1.093568	est
1.411056	toujours
1.922564	fâché 
2.416433	après
2.698645	elle
3.704022	car
3.827489	elle
3.968595	est
4.056786	venue
4.338997	se
4.462465	promener
5.115078	avec
5.520757	lui
7.355130	Il
7.584426	décide
8.131210	au
8.360507	contraire
9.030759	de
9.312970	vérifier
10.283071	s'il
10.459453	y
10.635835	a
10.776940	un
11.112066	ours
11.429554	dans
11.535383	le
11.658850	coin
