0.169265	0.169265	ils
0.433740	0.433740	se
0.645321	0.645321	mettent
1.248326	1.248326	tous
1.724382	1.724382	à
1.809015	1.809015	rire
2.930392	2.930392	soulagés
4.252771	4.252771	et
4.707669	4.707669	Thomas
5.046198	5.046198	et
5.194305	5.194305	Lily
5.945416	5.945416	prennent
6.252208	6.252208	de
6.336840	6.336840	la
6.675369	6.675369	#Confiture
7.214900	7.214900	de
7.405323	7.405323	shépherdies
8.325698	8.325698	que
8.632490	8.632490	Kookum
9.256653	9.256653	a
9.468234	9.468234	préparée
10.906982	10.906982	C'est
11.234932	11.234932	toujours
12.070676	12.070676	aussi
12.324573	12.324573	bon
