0.511286	0.511286	Thomas
1.138773	1.138773	est
1.429276	1.429276	mal
1.661678	1.661678	à
1.754639	1.754639	l'aise
2.858551	2.858551	mais
3.056094	3.056094	Lily
3.648720	3.648720	a
3.939223	3.939223	besoin
4.160006	4.160006	d'apprendre
5.252298	5.252298	qu'on
5.333639	5.333639	ne
5.554421	5.554421	peut
5.821684	5.821684	pas
6.007606	6.007606	raconter
6.611853	6.611853	de
6.821015	6.821015	mensonges
8.320011	8.320011	car
8.482693	8.482693	même
8.784817	8.784817	les
8.912638	8.912638	plus
9.272862	9.272862	petits
9.772527	9.772527	mensonges
10.597556	10.597556	peuvent
11.004261	11.004261	causer
11.457446	11.457446	de
11.689848	11.689848	gros
12.119793	12.119793	ennuis
