0.137713	Over
0.363956	the
0.550852	sound
0.806605	of
1.239417	radio
1.868962	they
2.006675	hear 
2.370631	footsteps
3.069032	coming
3.432988	toward
3.649394	the
3.846127	kitchen
5.134727	Thomas
5.400316	and
5.646232	Lily
6.167574	both
6.610223	turn
7.062709	to
7.210258	see
7.485684	Mooshum
7.987353	in
8.164413	the
8.262779	doorway
9.393993	looking
9.935008	very
10.958019	very
11.617074	annoyed
