0.140081	0.140081	¡Tomás
0.709162	0.709162	se
0.866754	0.866754	levanta
1.619692	1.619692	y
1.829814	1.829814	alza
2.092466	2.092466	los
2.363874	2.363874	brazos
2.845404	2.845404	lo
3.064281	3.064281	más
3.484526	3.484526	alto
3.808464	3.808464	que
4.027341	4.027341	puede
4.648953	4.648953	y
4.806544	4.806544	los
5.139238	5.139238	agita
5.401890	5.401890	hacia
5.839645	5.839645	atrás
6.137318	6.137318	y
6.259889	6.259889	hacia
6.478766	6.478766	delante
7.336765	7.336765	y
7.520622	7.520622	gruñe
7.923356	7.923356	tan
8.291070	8.291070	fuerte
8.597498	8.597498	como
9.070273	9.070273	puede
