0.504841	0.504841	Le
0.698185	0.698185	petit
1.095613	1.095613	homme
1.460817	1.460817	sursaute
2.975340	2.975340	Elle
3.329803	3.329803	recommence
4.060212	4.060212	à
4.189107	4.189107	les
4.446899	4.446899	frapper
5.241755	5.241755	l'une
5.628442	5.628442	contre
5.896974	5.896974	l'autre
7.175189	7.175189	puis
7.379274	7.379274	les
7.637065	7.637065	pose
8.088199	8.088199	sur
8.388956	8.388956	le
8.711195	8.711195	comptoir
9.817549	9.817549	devant
10.279425	10.279425	le
10.580181	10.580181	petit
10.977609	10.977609	homme
