0.407009	0.407009	En
0.569813	0.569813	arrivant
1.221028	1.221028	chez
1.546636	1.546636	Mooshum
1.899377	1.899377	et
2.224985	2.224985	Kookum
3.509326	3.509326	Thomas
4.124362	4.124362	et
4.332389	4.332389	Lily
4.838890	4.838890	voient
5.128319	5.128319	des
5.282078	5.282078	seaux
5.652908	5.652908	remplis
6.304124	6.304124	de
6.593552	6.593552	petites
6.928205	6.928205	baies
7.443750	7.443750	bien
8.049742	8.049742	mûres
8.637644	8.637644	près
8.836626	8.836626	de
8.945162	8.945162	la
9.216502	9.216502	porte
