0.141064	0.141064	They
0.401489	0.401489	sometimes
1.027234	1.027234	bring
1.338298	1.338298	really
1.761490	1.761490	hurt
2.014681	2.014681	or
2.199149	2.199149	sick
2.452341	2.452341	people
2.788724	2.788724	to
2.875533	2.875533	their
3.135958	3.135958	homes
3.512128	3.512128	underground
4.463405	4.463405	and
4.571916	4.571916	nurse
4.821490	4.821490	them
5.056597	5.056597	back
5.270001	5.270001	to
5.382129	5.382129	health
