0.396110	0.396110	Lily
1.157058	1.157058	pointe
1.459353	1.459353	un
1.886734	1.886734	buisson
2.397508	2.397508	du
2.616411	2.616411	doigt
3.387783	3.387783	et
3.637958	3.637958	Thomas
4.107035	4.107035	y
4.263394	4.263394	voit
4.617809	4.617809	un
4.961799	4.961799	petit
5.305789	5.305789	homme
6.223096	6.223096	Le
6.441999	6.441999	même
7.088284	7.088284	petit
7.505242	7.505242	homme
7.838808	7.838808	que
8.068135	8.068135	Lily
8.568485	8.568485	a
8.776963	8.776963	rencontré
9.381552	9.381552	plus
9.975717	9.975717	tôt
10.246740	10.246740	dans
10.423947	10.423947	la
10.601154	10.601154	cuisine
