0.143771	0.143771	En
0.425061	0.425061	casa
1.012646	1.012646	Kookum
1.575228	1.575228	los
1.731500	1.731500	espera
2.325336	2.325336	con
2.437853	2.437853	el
2.669136	2.669136	desayuno
3.788048	3.788048	Mientras
4.369382	4.369382	comen
5.056981	5.056981	Tomás
5.569556	5.569556	piensa
5.982115	5.982115	en
6.138388	6.138388	su
6.369671	6.369671	aventura
