0.091269	0.091269	Le
0.182538	0.182538	soleil
0.783392	0.783392	était
1.315794	1.315794	en
1.589601	1.589601	train
1.871014	1.871014	de
2.000311	2.000311	se
2.213272	2.213272	coucher
3.384557	3.384557	et
3.551883	3.551883	il
3.620335	3.620335	leur
4.000622	4.000622	demanda
4.624294	4.624294	de
4.913312	4.913312	rentrer
5.445714	5.445714	dans
5.590223	5.590223	la
5.856424	5.856424	longue
6.054174	6.054174	#Maison
7.263487	7.263487	car
7.415602	7.415602	c'était
7.803495	7.803495	l'heure
8.206600	8.206600	d'aller
8.716185	8.716185	au
8.860694	8.860694	#Lit