0.234116	0.234116	Mais
0.461138	0.461138	Mooshum
0.851331	0.851331	et
1.049975	1.049975	Kookum
1.461452	1.461452	seront
1.943873	1.943873	fiers
3.306004	3.306004	Je
3.525931	3.525931	crois
4.299223	4.299223	que
4.355979	4.355979	tu
4.412734	4.412734	nous
4.703606	4.703606	as
5.008666	5.008666	sauvés
5.732298	5.732298	tous
5.845809	5.845809	les
6.129586	6.129586	deux
