0.288843	0.288843	Tout
0.481405	0.481405	en
0.782284	0.782284	gloussant
1.359970	1.359970	joyeusement
2.900467	2.900467	Kalkalilh
4.007699	4.007699	se
4.356717	4.356717	peint
4.585385	4.585385	le
4.681666	4.681666	visage
5.259352	5.259352	en
5.391739	5.391739	rouge
6.486936	6.486936	et
6.763744	6.763744	commença
7.726554	7.726554	à
7.822835	7.822835	chanter
8.797681	8.797681	et
8.905997	8.905997	à
9.146700	9.146700	#Danser
10.229861	10.229861	ravie
10.903829	10.903829	d'avoir
11.517620	11.517620	attrapé
12.275834	12.275834	autant
13.009977	13.009977	de
13.094223	13.094223	savoureux
13.900576	13.900576	#Enfants
