0.516022	0.516022	Thomas
1.012197	1.012197	soupire
2.153399	2.153399	et
2.371716	2.371716	donne
2.867891	2.867891	un
3.036591	3.036591	autre
3.502995	3.502995	coup
3.741159	3.741159	de
3.840394	3.840394	pied
4.197640	4.197640	dans
4.425881	4.425881	le
4.584657	4.584657	sac
4.892285	4.892285	de
5.051061	5.051061	sa
5.259455	5.259455	sœur
6.728132	6.728132	Il
6.886908	6.886908	essaie
7.293772	7.293772	de
7.383083	7.383083	ne
7.680788	7.680788	pas
7.869335	7.869335	penser
8.524286	8.524286	aux
8.732679	8.732679	ennuis
9.000614	9.000614	qu'elle
9.397554	9.397554	pourrait
9.863958	9.863958	causer
